id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24
489,29,GPS,32.3,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
490,32,GPS,32.2,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
491,10,Glonass,30.7,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
492,9,Glonass,30.7,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
493,11,Glonass,32.5,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
494,5,Glonass,42.4,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
495,20,Glonass,24.8,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
496,19,Glonass,31,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
497,21,Glonass,28.4,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
498,4,Glonass,37.2,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
499,10,GPS,38.5,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
500,13,GPS,30.6,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
501,15,GPS,32.3,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
502,16,GPS,33.9,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
503,20,GPS,41.3,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
504,21,GPS,29.7,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
505,27,GPS,25.7,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
506,29,GPS,30.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
507,32,GPS,31.8,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
508,18,Glonass,24.5,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
509,11,Glonass,30.6,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
510,5,Glonass,42.6,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
511,19,Glonass,32,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
512,21,Glonass,24.2,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
513,4,Glonass,37.7,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
514,10,GPS,38.6,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
515,13,GPS,25.1,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
516,15,GPS,35.4,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
517,16,GPS,33.7,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
518,20,GPS,40.4,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
519,21,GPS,33.6,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
520,29,GPS,27.8,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
521,32,GPS,28.3,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
522,9,Glonass,26,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
523,11,Glonass,29.6,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
524,5,Glonass,42.9,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
525,19,Glonass,29.9,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
526,4,Glonass,37.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
527,10,GPS,38.9,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
528,15,GPS,34.7,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
529,16,GPS,32.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
530,20,GPS,40.4,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
531,21,GPS,34.3,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
532,26,GPS,32.9,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
533,27,GPS,28,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
534,29,GPS,26.3,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
535,10,Glonass,27.3,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
536,18,Glonass,27,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
537,5,Glonass,44,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
538,20,Glonass,30.3,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
539,19,Glonass,28.1,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
540,21,Glonass,27.2,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
541,4,Glonass,39.6,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
542,10,GPS,38.8,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
543,15,GPS,39.8,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
544,20,GPS,42.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
545,21,GPS,35.4,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
546,26,GPS,31.1,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
547,27,GPS,29.3,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
548,29,GPS,30.9,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
549,10,Glonass,26.3,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
550,18,Glonass,29.3,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
551,9,Glonass,30,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
552,5,Glonass,43.1,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
553,20,Glonass,32.9,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
554,19,Glonass,22.8,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
555,4,Glonass,34.8,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
556,10,GPS,32.1,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
557,15,GPS,41,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
558,16,GPS,31.2,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
559,20,GPS,42.4,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
560,21,GPS,28.5,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
561,26,GPS,26.9,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
562,27,GPS,30.5,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
563,29,GPS,38.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
564,32,GPS,29.8,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
565,18,Glonass,30.1,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
566,9,Glonass,27.3,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
567,5,Glonass,42,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
568,20,Glonass,33.9,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
569,19,Glonass,27.7,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
570,4,Glonass,38.2,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
571,10,GPS,35.7,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
572,15,GPS,37,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
573,16,GPS,35.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
574,20,GPS,42.2,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
575,21,GPS,28.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
576,27,GPS,35.2,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
577,29,GPS,34.4,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
578,32,GPS,29.9,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
579,5,Glonass,42.8,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
580,20,Glonass,29.4,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
581,19,Glonass,26.8,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
582,21,Glonass,26.4,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
583,4,Glonass,32.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
584,10,GPS,33.4,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
585,13,GPS,27.7,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
586,15,GPS,36.9,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
587,16,GPS,31.1,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
588,20,GPS,40.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
589,21,GPS,32.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
590,26,GPS,29.2,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
591,27,GPS,35,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
592,29,GPS,29.3,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
593,10,Glonass,27.3,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
594,9,Glonass,24.2,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
595,5,Glonass,44.2,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
596,20,Glonass,31.1,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
597,19,Glonass,27.3,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
598,21,Glonass,27.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
599,4,Glonass,32.6,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
600,10,GPS,29.6,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
601,13,GPS,23.7,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
602,15,GPS,41,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
603,16,GPS,36.9,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
604,20,GPS,41.3,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
605,21,GPS,35.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
606,26,GPS,29.1,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
607,27,GPS,38.1,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
608,29,GPS,30.3,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
609,10,Glonass,29.7,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
610,18,Glonass,27.4,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
611,5,Glonass,43.6,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
612,20,Glonass,28.6,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
613,19,Glonass,27,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
614,21,Glonass,25.3,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
615,4,Glonass,26.8,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
616,10,GPS,30.4,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
617,13,GPS,24.6,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
618,15,GPS,39.7,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
619,16,GPS,36.5,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
620,20,GPS,43.2,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
621,21,GPS,35.3,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
622,26,GPS,27.9,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
623,27,GPS,37.3,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
624,29,GPS,25.9,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
625,18,Glonass,27.5,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
626,9,Glonass,26.3,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
627,5,Glonass,44.2,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
628,20,Glonass,23,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
629,19,Glonass,30.5,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
630,21,Glonass,29.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
631,4,Glonass,22.3,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
632,10,GPS,36.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
633,13,GPS,26.2,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
634,15,GPS,38.9,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
635,16,GPS,33.8,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
636,20,GPS,42.8,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
637,21,GPS,32.3,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
638,26,GPS,30.1,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
639,27,GPS,32.3,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
640,29,GPS,24.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
641,10,Glonass,22.7,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
642,18,Glonass,28.3,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
643,5,Glonass,45.8,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
644,20,Glonass,23.4,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
645,19,Glonass,27.7,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
646,21,Glonass,27,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
647,4,Glonass,25.4,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
648,10,GPS,37.5,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
649,13,GPS,24.8,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
650,15,GPS,40.5,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
651,16,GPS,31.3,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
652,20,GPS,44.4,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
653,21,GPS,25.6,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
654,26,GPS,30,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
655,27,GPS,30,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
656,29,GPS,27.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
657,32,GPS,26,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
658,10,Glonass,30.9,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
659,18,Glonass,28.8,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
660,9,Glonass,27.5,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
661,5,Glonass,44.8,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
662,20,Glonass,29.1,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
663,19,Glonass,26,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
664,21,Glonass,26.6,5.94,306,5,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
665,4,Glonass,29.4,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
666,10,GPS,39.4,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
667,13,GPS,26.5,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
668,15,GPS,39.3,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
669,16,GPS,29.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
670,20,GPS,43.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
671,21,GPS,34,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
672,26,GPS,27.1,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
673,27,GPS,23.7,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
674,29,GPS,33.4,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
675,32,GPS,23.8,-3.15,178,1,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
676,10,Glonass,23.7,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
677,6,Glonass,25.3,5.94,191,11,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
678,18,Glonass,28,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
679,9,Glonass,29.1,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
680,5,Glonass,44.2,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
681,20,Glonass,30.3,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
682,4,Glonass,33.5,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
683,10,GPS,41.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
684,15,GPS,39.2,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
685,16,GPS,25.6,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
686,20,GPS,41.8,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
687,21,GPS,36.3,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
688,26,GPS,28.4,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
689,27,GPS,28.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
690,29,GPS,35.7,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
691,18,Glonass,26,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
692,9,Glonass,27.2,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
693,5,Glonass,44.4,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
694,19,Glonass,28.5,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
695,4,Glonass,38,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
696,10,GPS,37.5,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
697,15,GPS,40.5,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
698,16,GPS,27.5,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
699,20,GPS,40.5,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
700,21,GPS,35.8,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
701,26,GPS,35.6,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
702,27,GPS,34.2,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
703,29,GPS,34.1,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
704,18,Glonass,29.2,5.94,106,2,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
705,9,Glonass,31.7,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
706,11,Glonass,25.9,5.94,317,9,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
707,5,Glonass,44.5,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
708,19,Glonass,32.7,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
709,4,Glonass,39.5,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
710,10,GPS,37.8,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
711,15,GPS,34.6,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
712,16,GPS,37.4,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
713,20,GPS,42.6,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
714,21,GPS,35.6,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
715,26,GPS,39.9,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
716,27,GPS,35.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
717,29,GPS,34.6,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
718,10,Glonass,28,5.94,265,16,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
719,6,Glonass,22.5,5.94,191,11,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
720,9,Glonass,33.3,5.94,219,4,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
721,5,Glonass,45.9,5.94,150,60,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
722,20,Glonass,25.9,5.94,345,46,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
723,19,Glonass,30.1,5.94,74,40,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
724,4,Glonass,39.1,5.94,47,47,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
725,10,GPS,43.3,-3.15,213,51,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
726,13,GPS,30.9,-3.15,45,7,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
727,15,GPS,38.2,-3.15,78,28,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
728,16,GPS,32.1,-3.15,282,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
729,20,GPS,43.9,-3.15,213,81,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
730,21,GPS,30.7,-3.15,22,61,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
731,26,GPS,32.3,-3.15,241,42,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
732,27,GPS,26.4,-3.15,314,22,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
733,29,GPS,31.3,-3.15,120,30,TORGI-GNSS-20180911T085410.772Z.gpkg,0,Control-24,,,
