id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUSq,fileID
6071,10,GPS,35.2,-0.39,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6072,13,GPS,20.9,-0.39,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6073,15,GPS,26.5,-0.39,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6074,16,GPS,34.1,-0.39,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6075,20,GPS,28.9,-0.39,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6076,21,GPS,23,-0.39,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6077,26,GPS,35.4,-0.39,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6078,27,GPS,32.5,-0.39,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6079,29,GPS,22,-0.39,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6080,31,GPS,30.6,-0.39,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6081,3,Beidou,18.7,-0.24,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6082,16,Beidou,16,-0.24,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6083,10,Glonass,25.4,-0.34,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6084,18,Glonass,24,-0.34,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6085,9,Glonass,31,-0.34,241,28,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6086,5,Glonass,21.7,-0.34,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6087,20,Glonass,26.3,-0.34,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6088,3,Glonass,21.4,-0.34,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6089,4,Glonass,20.7,-0.34,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6090,5,GPS,25.5,-0.36,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6091,10,GPS,32.6,-0.36,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6092,13,GPS,20.1,-0.36,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6093,15,GPS,29.2,-0.36,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6094,16,GPS,33.5,-0.36,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6095,20,GPS,28,-0.36,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6096,21,GPS,20.2,-0.36,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6097,26,GPS,33.7,-0.36,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6098,27,GPS,31.2,-0.36,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6099,29,GPS,21.4,-0.36,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6100,31,GPS,31.9,-0.36,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6101,3,Beidou,18.7,-0.24,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6102,16,Beidou,19.6,-0.24,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6103,10,Glonass,21.5,-0.32,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6104,18,Glonass,24.5,-0.32,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6105,9,Glonass,33.4,-0.32,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6106,5,Glonass,25.1,-0.32,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6107,20,Glonass,26.3,-0.32,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6108,19,Glonass,13.2,-0.32,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6109,3,Glonass,23.1,-0.32,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6110,4,Glonass,16.1,-0.32,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6111,5,GPS,25.5,-0.34,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6112,10,GPS,33.8,-0.34,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6113,13,GPS,22.1,-0.34,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6114,15,GPS,28.2,-0.34,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6115,16,GPS,34.3,-0.34,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6116,20,GPS,27.6,-0.34,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6117,21,GPS,19.6,-0.34,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6118,25,GPS,16.9,-0.34,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6119,26,GPS,31.6,-0.34,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6120,27,GPS,31.8,-0.34,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6121,31,GPS,31.3,-0.34,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6122,3,Beidou,18.7,-0.24,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6123,16,Beidou,20,-0.24,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6124,11,Galileo,30.9,-0.46,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6125,24,Galileo,29.8,-0.46,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6126,26,Galileo,18.6,-0.46,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6127,31,Galileo,21.4,-0.46,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6128,10,Glonass,25.5,-0.33,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6129,18,Glonass,26,-0.33,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6130,9,Glonass,32,-0.33,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6131,5,Glonass,23.9,-0.33,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6132,20,Glonass,26.3,-0.33,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6133,19,Glonass,13.2,-0.33,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6134,3,Glonass,23.1,-0.33,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6135,4,Glonass,16.1,-0.33,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6136,5,GPS,23.2,-0.34,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6137,10,GPS,32.6,-0.34,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6138,13,GPS,18.4,-0.34,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6139,15,GPS,27.3,-0.34,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6140,16,GPS,35.7,-0.34,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6141,20,GPS,26.8,-0.34,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6142,21,GPS,22,-0.34,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6143,25,GPS,19.9,-0.34,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6144,26,GPS,30.8,-0.34,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6145,27,GPS,31.9,-0.34,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6146,29,GPS,21.1,-0.34,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6147,31,GPS,30.7,-0.34,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6148,3,Beidou,18.7,-0.2,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6149,16,Beidou,20.4,-0.2,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6150,11,Galileo,31.2,-0.39,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6151,12,Galileo,19.2,-0.39,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6152,24,Galileo,30.8,-0.39,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6153,26,Galileo,19.8,-0.39,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6154,31,Galileo,20.1,-0.39,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6155,10,Glonass,22.8,-0.44,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6156,18,Glonass,23.1,-0.44,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6157,9,Glonass,32.8,-0.44,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6158,5,Glonass,21.5,-0.44,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6159,20,Glonass,25.1,-0.44,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6160,19,Glonass,14.1,-0.44,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6161,3,Glonass,20.9,-0.44,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6162,4,Glonass,19.6,-0.44,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6163,5,GPS,26.1,-0.5,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6164,10,GPS,33.1,-0.5,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6165,13,GPS,20,-0.5,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6166,15,GPS,28,-0.5,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6167,16,GPS,34.6,-0.5,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6168,20,GPS,28.7,-0.5,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6169,21,GPS,24.7,-0.5,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6170,25,GPS,18.6,-0.5,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6171,26,GPS,33.4,-0.5,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6172,27,GPS,32.1,-0.5,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6173,29,GPS,20.1,-0.5,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6174,31,GPS,33.2,-0.5,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6175,3,Beidou,18.7,-0.31,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6176,16,Beidou,19.7,-0.31,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6177,11,Galileo,31.6,-0.59,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6178,12,Galileo,19.4,-0.59,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6179,24,Galileo,28.2,-0.59,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6180,26,Galileo,19.1,-0.59,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6181,31,Galileo,20.2,-0.59,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6182,10,Glonass,22.5,-0.36,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6183,18,Glonass,24.8,-0.36,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6184,9,Glonass,27.5,-0.36,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6185,5,Glonass,24.6,-0.36,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6186,20,Glonass,27.1,-0.36,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6187,19,Glonass,14.1,-0.36,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6188,3,Glonass,22.7,-0.36,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6189,4,Glonass,18.9,-0.36,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6190,5,GPS,25.9,-0.39,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6191,10,GPS,30.3,-0.39,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6192,13,GPS,20,-0.39,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6193,15,GPS,27.4,-0.39,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6194,16,GPS,35.6,-0.39,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6195,20,GPS,28.6,-0.39,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6196,21,GPS,21.5,-0.39,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6197,25,GPS,24.6,-0.39,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6198,26,GPS,34.5,-0.39,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6199,27,GPS,32.4,-0.39,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6200,29,GPS,19.2,-0.39,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6201,31,GPS,33.5,-0.39,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6202,3,Beidou,18.7,-0.28,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6203,16,Beidou,20.2,-0.28,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6204,4,Galileo,15.9,-0.49,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6205,7,Galileo,16.4,-0.49,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6206,11,Galileo,29.8,-0.49,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6207,12,Galileo,19.5,-0.49,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6208,24,Galileo,26.2,-0.49,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6209,26,Galileo,18.8,-0.49,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6210,31,Galileo,30,-0.49,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6211,10,Glonass,21.4,-0.4,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6212,18,Glonass,22.2,-0.4,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6213,9,Glonass,32.1,-0.4,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6214,5,Glonass,24.6,-0.4,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6215,20,Glonass,26.5,-0.4,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6216,19,Glonass,14.1,-0.4,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6217,3,Glonass,25.1,-0.4,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6218,4,Glonass,16.5,-0.4,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6219,5,GPS,25.2,-0.34,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6220,10,GPS,31.4,-0.34,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6221,13,GPS,17.4,-0.34,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6222,15,GPS,27.2,-0.34,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6223,16,GPS,33.9,-0.34,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6224,20,GPS,27.6,-0.34,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6225,21,GPS,23.4,-0.34,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6226,25,GPS,19,-0.34,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6227,26,GPS,33.4,-0.34,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6228,27,GPS,32,-0.34,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6229,29,GPS,19.3,-0.34,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6230,31,GPS,31.2,-0.34,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6231,4,Galileo,15.3,-0.46,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6232,7,Galileo,16.1,-0.46,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6233,11,Galileo,31.7,-0.46,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6234,12,Galileo,26.7,-0.46,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6235,24,Galileo,28.5,-0.46,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6236,26,Galileo,18.9,-0.46,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6237,31,Galileo,25.7,-0.46,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6238,10,Glonass,23.9,-0.35,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6239,18,Glonass,24.3,-0.35,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6240,9,Glonass,33.7,-0.35,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6241,5,Glonass,20.4,-0.35,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6242,20,Glonass,26.5,-0.35,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6243,19,Glonass,13.1,-0.35,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6244,3,Glonass,25.3,-0.35,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6245,4,Glonass,16.5,-0.35,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6246,5,GPS,26,-0.45,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6247,10,GPS,32,-0.45,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6248,13,GPS,20.1,-0.45,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6249,15,GPS,26.9,-0.45,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6250,16,GPS,35.1,-0.45,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6251,20,GPS,30,-0.45,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6252,21,GPS,23.7,-0.45,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6253,26,GPS,32.7,-0.45,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6254,27,GPS,32.3,-0.45,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6255,29,GPS,19.5,-0.45,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6256,31,GPS,33.7,-0.45,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6257,3,Beidou,18.7,-0.31,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6258,13,Beidou,13.4,-0.31,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6259,16,Beidou,21.8,-0.31,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6260,30,Beidou,32.1,-0.31,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6261,4,Galileo,15.3,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6262,7,Galileo,15.5,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6263,11,Galileo,30.9,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6264,12,Galileo,25.8,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6265,24,Galileo,26.8,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6266,26,Galileo,18.8,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6267,31,Galileo,25.8,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6268,10,Glonass,28.7,-0.35,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6269,18,Glonass,23.2,-0.35,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6270,9,Glonass,31.4,-0.35,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6271,5,Glonass,21.8,-0.35,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6272,20,Glonass,26.1,-0.35,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6273,19,Glonass,14.1,-0.35,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6274,3,Glonass,25.3,-0.35,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6275,4,Glonass,16.5,-0.35,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6276,5,GPS,24,-0.5,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6277,10,GPS,31.4,-0.5,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6278,13,GPS,20.1,-0.5,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6279,15,GPS,26.8,-0.5,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6280,16,GPS,35.3,-0.5,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6281,20,GPS,29.1,-0.5,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6282,21,GPS,25.9,-0.5,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6283,25,GPS,21.4,-0.5,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6284,26,GPS,34,-0.5,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6285,27,GPS,30.6,-0.5,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6286,29,GPS,21.1,-0.5,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6287,31,GPS,33.4,-0.5,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6288,3,Beidou,18.7,-0.42,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6289,13,Beidou,13.4,-0.42,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6290,16,Beidou,21.3,-0.42,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6291,30,Beidou,30.6,-0.42,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6292,4,Galileo,15.9,-0.59,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6293,7,Galileo,15,-0.59,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6294,11,Galileo,28.7,-0.59,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6295,12,Galileo,27.3,-0.59,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6296,24,Galileo,24.3,-0.59,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6297,26,Galileo,18.5,-0.59,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6298,31,Galileo,25.1,-0.59,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6299,10,Glonass,28.4,-0.32,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6300,18,Glonass,26.5,-0.32,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6301,9,Glonass,29.9,-0.32,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6302,5,Glonass,20.1,-0.32,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6303,20,Glonass,25.1,-0.32,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6304,19,Glonass,14.1,-0.32,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6305,3,Glonass,24.2,-0.32,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6306,4,Glonass,14.9,-0.32,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6307,5,GPS,21.8,-0.45,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6308,10,GPS,31.3,-0.45,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6309,13,GPS,17.8,-0.45,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6310,15,GPS,24.1,-0.45,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6311,16,GPS,34.3,-0.45,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6312,20,GPS,30.1,-0.45,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6313,21,GPS,24,-0.45,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6314,25,GPS,21.1,-0.45,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6315,26,GPS,34.2,-0.45,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6316,27,GPS,31.2,-0.45,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6317,29,GPS,21.2,-0.45,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6318,31,GPS,35.8,-0.45,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6319,3,Beidou,18.7,-0.39,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6320,13,Beidou,13.5,-0.39,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6321,16,Beidou,22.1,-0.39,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6322,30,Beidou,31,-0.39,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
