id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,FileName,CONUS,FileId
614,25,GPS,36.5,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
615,29,GPS,42.7,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
616,31,GPS,43.3,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
617,10,Glonass,35.8,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
618,9,Glonass,36.7,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
619,20,Glonass,30.6,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
620,19,Glonass,28.3,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
621,21,Glonass,31.6,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
622,2,GPS,39.5,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
623,12,GPS,27.2,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
624,25,GPS,36.8,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
625,29,GPS,43.1,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
626,31,GPS,42.9,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
627,10,Glonass,33.7,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
628,9,Glonass,35.3,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
629,19,Glonass,24.4,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
630,21,Glonass,37.6,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
631,2,GPS,35.7,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
632,5,GPS,29.3,0.5,123,24,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
633,12,GPS,31,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
634,24,GPS,28.6,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
635,25,GPS,34.3,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
636,29,GPS,38.3,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
637,31,GPS,42.1,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
638,10,Glonass,32.1,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
639,9,Glonass,35.7,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
640,20,Glonass,27.7,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
641,19,Glonass,30.1,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
642,21,Glonass,23.6,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
643,2,GPS,37.5,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
644,5,GPS,25,0.5,123,24,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
645,12,GPS,31.6,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
646,21,GPS,23.3,0.5,217,1,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
647,24,GPS,30.8,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
648,25,GPS,37.5,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
649,29,GPS,33.9,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
650,31,GPS,42.2,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
651,10,Glonass,31,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
