id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43
245,11,Glonass,35.6,-1.24,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
246,23,Glonass,40.3,-1.24,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
247,21,Glonass,17.6,-1.24,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
248,2,GPS,34.4,-0.2,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
249,5,GPS,27.5,-0.2,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
250,6,GPS,23.5,-0.2,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
251,12,GPS,38.1,-0.2,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
252,19,GPS,25.6,-0.2,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
253,24,GPS,22.6,-0.2,188,40,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
254,25,GPS,39.7,-0.2,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
255,29,GPS,39.7,-0.2,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
256,32,GPS,16.1,-0.2,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
257,5,Beidou,28.5,-0.39,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
258,10,Beidou,25.4,-0.39,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
259,13,Beidou,26.1,-0.39,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
260,19,Beidou,31.4,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
261,29,Beidou,38.5,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
262,1,Galileo,33.2,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
263,22,Glonass,39,-1.12,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
264,13,Glonass,31.4,-1.12,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
265,12,Glonass,31.3,-1.12,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
266,11,Glonass,35.8,-1.12,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
267,23,Glonass,40.5,-1.12,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
268,21,Glonass,17,-1.12,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
269,2,GPS,34,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
270,5,GPS,26.9,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
271,6,GPS,22.7,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
272,12,GPS,37.7,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
273,19,GPS,24.9,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
274,25,GPS,40.4,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
275,29,GPS,40,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
276,32,GPS,16.1,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
277,2,Beidou,21.2,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
278,5,Beidou,28.2,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
279,10,Beidou,24.8,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
280,13,Beidou,25.5,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
281,19,Beidou,31,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
282,29,Beidou,38.5,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
283,1,Galileo,33.7,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
284,22,Glonass,39.2,-1.16,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
285,13,Glonass,30.9,-1.16,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
286,12,Glonass,31.9,-1.16,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
287,11,Glonass,35.9,-1.16,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
288,23,Glonass,40.7,-1.16,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
289,21,Glonass,17.3,-1.16,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
290,2,GPS,34.1,-0.2,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
291,5,GPS,26.3,-0.2,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
292,6,GPS,23.2,-0.2,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
293,12,GPS,37.9,-0.2,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
294,19,GPS,25.4,-0.2,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
295,25,GPS,40,-0.2,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
296,29,GPS,40,-0.2,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
297,32,GPS,16.3,-0.2,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
298,2,Beidou,21.1,-0.39,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
299,5,Beidou,28.2,-0.39,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
300,10,Beidou,25.7,-0.39,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
301,13,Beidou,24.7,-0.39,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
302,19,Beidou,30.9,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
303,29,Beidou,38.4,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
304,1,Galileo,33.9,-0.18,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
305,22,Glonass,39.2,-1.14,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
306,13,Glonass,30.3,-1.14,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
307,12,Glonass,31.4,-1.14,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
308,11,Glonass,36,-1.14,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
309,23,Glonass,40.5,-1.14,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
310,21,Glonass,17.2,-1.14,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
311,2,GPS,34.2,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
312,5,GPS,27.1,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
313,6,GPS,22.7,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
314,12,GPS,38.3,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
315,19,GPS,25.3,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
316,25,GPS,39.9,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
317,29,GPS,39.9,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
318,32,GPS,16.5,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
319,2,Beidou,21.3,-0.31,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
320,5,Beidou,27.7,-0.31,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
321,10,Beidou,25.8,-0.31,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
322,13,Beidou,24.9,-0.31,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
323,19,Beidou,31.3,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
324,29,Beidou,39,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
325,1,Galileo,33.6,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
326,22,Glonass,38.9,-1.08,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
327,13,Glonass,30.6,-1.08,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
328,12,Glonass,31.1,-1.08,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
329,11,Glonass,35.4,-1.08,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
330,23,Glonass,40.6,-1.08,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
331,21,Glonass,17.8,-1.08,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
332,2,GPS,33.7,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
333,5,GPS,27.4,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
334,6,GPS,22.9,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
335,12,GPS,38.1,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
336,19,GPS,25.5,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
337,25,GPS,39.9,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
338,29,GPS,39.9,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
339,32,GPS,16.6,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
340,2,Beidou,21.3,-0.26,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
341,5,Beidou,28.4,-0.26,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
342,10,Beidou,25.4,-0.26,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
343,13,Beidou,24.9,-0.26,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
344,19,Beidou,31.4,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
345,29,Beidou,38.7,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
346,1,Galileo,34,-0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
347,22,Glonass,38.7,-1.12,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
348,13,Glonass,29.8,-1.12,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
349,12,Glonass,31.2,-1.12,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
350,11,Glonass,35.7,-1.12,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
351,23,Glonass,40.7,-1.12,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
352,21,Glonass,17.3,-1.12,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
353,2,GPS,33.5,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
354,5,GPS,27.3,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
355,6,GPS,23.9,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
356,12,GPS,38,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
357,19,GPS,25.5,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
358,25,GPS,39.7,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
359,29,GPS,40,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
360,32,GPS,17.1,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
361,2,Beidou,21.1,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
362,5,Beidou,28.5,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
363,10,Beidou,26.3,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
364,13,Beidou,25.2,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
365,19,Beidou,31.5,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
366,29,Beidou,38.7,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
367,1,Galileo,33.9,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
368,22,Glonass,39,-1.11,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
369,13,Glonass,29.9,-1.11,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
370,12,Glonass,31.3,-1.11,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
371,11,Glonass,35.7,-1.11,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
372,23,Glonass,40.4,-1.11,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
373,21,Glonass,17.3,-1.11,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
374,2,GPS,33.5,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
375,5,GPS,26.9,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
376,6,GPS,24.1,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
377,12,GPS,38.1,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
378,19,GPS,25.1,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
379,25,GPS,39.6,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
380,29,GPS,39.7,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
381,32,GPS,17,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
382,2,Beidou,21,-0.39,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
383,5,Beidou,27.5,-0.39,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
384,10,Beidou,25.7,-0.39,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
385,13,Beidou,25.7,-0.39,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
386,19,Beidou,31,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
387,29,Beidou,38.5,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
388,1,Galileo,33.7,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
389,22,Glonass,39.2,-1.06,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
390,13,Glonass,29.8,-1.06,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
391,12,Glonass,31.3,-1.06,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
392,11,Glonass,36.3,-1.06,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
393,23,Glonass,40.6,-1.06,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
394,21,Glonass,16.8,-1.06,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
395,2,GPS,33.8,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
396,5,GPS,26.8,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
397,6,GPS,24.9,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
398,12,GPS,38.5,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
399,19,GPS,25.3,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
400,25,GPS,40,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
401,29,GPS,39.6,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
402,32,GPS,18.2,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
403,2,Beidou,21.1,-0.31,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
404,5,Beidou,28.2,-0.31,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
405,10,Beidou,25.8,-0.31,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
406,13,Beidou,25.4,-0.31,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
407,19,Beidou,31,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
408,29,Beidou,38.5,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
409,1,Galileo,34.2,-0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
410,22,Glonass,39,-1.12,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
411,13,Glonass,29.5,-1.12,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
412,12,Glonass,31.3,-1.12,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
413,11,Glonass,36.5,-1.12,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
414,23,Glonass,40.5,-1.12,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
415,21,Glonass,19,-1.12,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
416,2,GPS,33.3,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
417,5,GPS,27.8,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
418,6,GPS,24.8,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
419,12,GPS,38.6,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
420,19,GPS,24.6,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
421,25,GPS,39.6,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
422,29,GPS,39.8,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
423,32,GPS,20.5,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
424,2,Beidou,21.2,-0.42,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
425,5,Beidou,28.2,-0.42,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
426,10,Beidou,25,-0.42,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
427,13,Beidou,25.2,-0.42,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
428,19,Beidou,31.9,-0.42,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
429,29,Beidou,38.9,-0.42,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
430,1,Galileo,34.1,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
431,22,Glonass,38.8,-1.12,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
432,13,Glonass,30.3,-1.12,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
433,12,Glonass,31.3,-1.12,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
434,11,Glonass,35.5,-1.12,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
435,23,Glonass,40.4,-1.12,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
436,21,Glonass,18.9,-1.12,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
437,2,GPS,33.1,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
438,5,GPS,27.3,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
439,6,GPS,23.4,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
440,12,GPS,38,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
441,19,GPS,25.5,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
442,25,GPS,39.7,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
443,29,GPS,39.4,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
444,32,GPS,18.2,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
445,2,Beidou,21.3,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
446,5,Beidou,27.3,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
447,10,Beidou,25.6,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
448,13,Beidou,24.7,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
449,19,Beidou,31.6,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
450,29,Beidou,38.7,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
451,1,Galileo,34,-0.12,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
452,22,Glonass,39.2,-1.13,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
453,13,Glonass,30.4,-1.13,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
454,12,Glonass,31.2,-1.13,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
455,11,Glonass,35,-1.13,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
456,23,Glonass,40.7,-1.13,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
457,21,Glonass,18.9,-1.13,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
458,2,GPS,33.3,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
459,5,GPS,26.5,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
460,6,GPS,22,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
461,12,GPS,37.9,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
462,19,GPS,24.7,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
463,25,GPS,39.6,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
464,29,GPS,39.7,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
465,32,GPS,19.9,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
466,2,Beidou,21.3,-0.39,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
467,5,Beidou,28.4,-0.39,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
468,10,Beidou,24.9,-0.39,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
469,13,Beidou,25.2,-0.39,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
470,19,Beidou,31.4,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
471,29,Beidou,38.7,-0.39,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
472,1,Galileo,33.7,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
473,22,Glonass,38.9,-1.14,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
474,13,Glonass,30.2,-1.14,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
475,12,Glonass,31.1,-1.14,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
476,11,Glonass,35.4,-1.14,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
477,23,Glonass,40.7,-1.14,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
478,21,Glonass,18.1,-1.14,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
479,2,GPS,33.4,-0.15,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
480,5,GPS,27.1,-0.15,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
481,6,GPS,23.4,-0.15,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
482,12,GPS,38.3,-0.15,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
483,19,GPS,24.6,-0.15,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
484,25,GPS,39.9,-0.15,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
485,29,GPS,39.7,-0.15,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
486,32,GPS,18,-0.15,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
